"Year","Measure","value.Q","value.HEC","diff","mean","pdiff"
0.01,"Q001-avg-q",1.59894106331257,0.639,0.95994106331257,1.11897053165629,0.857878769954449
0.01,"Q001-avg-q",1.59894106331257,0.639,0.95994106331257,1.11897053165629,0.857878769954449
0.01,"Q003-avg-q",1.65842571474441,0.664,0.99442571474441,1.1612128573722,0.856368157165233
0.01,"Q003-avg-q",1.65842571474441,0.664,0.99442571474441,1.1612128573722,0.856368157165233
0.01,"Q007-avg-q",1.77006798602545,0.73,1.04006798602545,1.25003399301273,0.832031762207336
0.01,"Q007-avg-q",1.77006798602545,0.73,1.04006798602545,1.25003399301273,0.832031762207336
0.01,"Q015-avg-q",1.96187869766653,0.86,1.10187869766653,1.41093934883326,0.780953978339109
0.01,"Q015-avg-q",1.96187869766653,0.86,1.10187869766653,1.41093934883326,0.780953978339109
0.05,"Q001-avg-q",2.06967382435505,1.576,0.49367382435505,1.82283691217752,0.270827204044994
0.05,"Q001-avg-q",2.06967382435505,1.576,0.49367382435505,1.82283691217752,0.270827204044994
0.05,"Q003-avg-q",2.140060037129,1.633,0.507060037129,1.8865300185645,0.268779204221109
0.05,"Q003-avg-q",2.140060037129,1.633,0.507060037129,1.8865300185645,0.268779204221109
0.05,"Q007-avg-q",2.26649940498325,1.744,0.52249940498325,2.00524970249162,0.260565756142
0.05,"Q007-avg-q",2.26649940498325,1.744,0.52249940498325,2.00524970249162,0.260565756142
0.05,"Q015-avg-q",2.47914864591743,1.939,0.54014864591743,2.20907432295872,0.244513568558429
0.05,"Q015-avg-q",2.47914864591743,1.939,0.54014864591743,2.20907432295872,0.244513568558429
0.1,"Q001-avg-q",2.40916294896785,2.318,0.0911629489678498,2.36358147448392,0.0385698356295311
0.1,"Q001-avg-q",2.40916294896785,2.318,0.0911629489678498,2.36358147448392,0.0385698356295311
0.1,"Q003-avg-q",2.48657222876788,2.397,0.0895722287678802,2.44178611438394,0.0366830772933931
0.1,"Q003-avg-q",2.48657222876788,2.397,0.0895722287678802,2.44178611438394,0.0366830772933931
0.1,"Q007-avg-q",2.62150891216669,2.527,0.09450891216669,2.57425445608335,0.0367131197707948
0.1,"Q007-avg-q",2.62150891216669,2.527,0.09450891216669,2.57425445608335,0.0367131197707948
0.1,"Q015-avg-q",2.84522485437891,2.745,0.10022485437891,2.79511242718945,0.0358571817734315
0.1,"Q015-avg-q",2.84522485437891,2.745,0.10022485437891,2.79511242718945,0.0358571817734315
0.2,"Q001-avg-q",2.93608454466987,3.396,-0.45991545533013,3.16604227233494,0.145265102537922
0.2,"Q001-avg-q",2.93608454466987,3.396,-0.45991545533013,3.16604227233494,0.145265102537922
0.2,"Q003-avg-q",3.02325752668311,3.501,-0.47774247331689,3.26212876334155,0.14645113911062
0.2,"Q003-avg-q",3.02325752668311,3.501,-0.47774247331689,3.26212876334155,0.14645113911062
0.2,"Q007-avg-q",3.16846184414987,3.648,-0.47953815585013,3.40823092207494,0.140700019104981
0.2,"Q007-avg-q",3.16846184414987,3.648,-0.47953815585013,3.40823092207494,0.140700019104981
0.2,"Q015-avg-q",3.40411682508808,3.875,-0.47088317491192,3.63955841254404,0.129379205259897
0.2,"Q015-avg-q",3.40411682508808,3.875,-0.47088317491192,3.63955841254404,0.129379205259897
0.5,"Q001-avg-q",4.47956406094348,5.567,-1.08743593905652,5.02328203047174,0.216479172871446
0.5,"Q001-avg-q",4.47956406094348,5.567,-1.08743593905652,5.02328203047174,0.216479172871446
0.5,"Q003-avg-q",4.58927521388947,5.697,-1.10772478611053,5.14313760694474,0.215379184996874
0.5,"Q003-avg-q",4.58927521388947,5.697,-1.10772478611053,5.14313760694474,0.215379184996874
0.5,"Q007-avg-q",4.74915205426549,5.854,-1.10484794573451,5.30157602713274,0.208399906005318
0.5,"Q007-avg-q",4.74915205426549,5.854,-1.10484794573451,5.30157602713274,0.208399906005318
0.5,"Q015-avg-q",4.99273046757467,6.061,-1.06826953242533,5.52686523378734,0.193286698198228
0.5,"Q015-avg-q",4.99273046757467,6.061,-1.06826953242533,5.52686523378734,0.193286698198228
0.8,"Q001-avg-q",7.26091028799991,7.079,0.18191028799991,7.16995514399995,0.0253711891283084
0.8,"Q001-avg-q",7.26091028799991,7.079,0.18191028799991,7.16995514399995,0.0253711891283084
0.8,"Q003-avg-q",7.39577421960605,7.193,0.20277421960605,7.29438710980302,0.0277986644461931
0.8,"Q003-avg-q",7.39577421960605,7.193,0.20277421960605,7.29438710980302,0.0277986644461931
0.8,"Q007-avg-q",7.54343212785774,7.351,0.19243212785774,7.44721606392887,0.0258394715831864
0.8,"Q007-avg-q",7.54343212785774,7.351,0.19243212785774,7.44721606392887,0.0258394715831864
0.8,"Q015-avg-q",7.73541764941698,7.545,0.19041764941698,7.64020882470849,0.0249230948768269
0.8,"Q015-avg-q",7.73541764941698,7.545,0.19041764941698,7.64020882470849,0.0249230948768269
0.9,"Q001-avg-q",9.58347035419998,7.484,2.09947035419998,8.53373517709999,0.246020096784095
0.9,"Q001-avg-q",9.58347035419998,7.484,2.09947035419998,8.53373517709999,0.246020096784095
0.9,"Q003-avg-q",9.72901263244215,7.583,2.14601263244215,8.65600631622107,0.247921796038964
0.9,"Q003-avg-q",9.72901263244215,7.583,2.14601263244215,8.65600631622107,0.247921796038964
0.9,"Q007-avg-q",9.84107983554542,7.744,2.09707983554542,8.79253991777271,0.23850671764441
0.9,"Q007-avg-q",9.84107983554542,7.744,2.09707983554542,8.79253991777271,0.23850671764441
