"year","Value.Q","Value.E","diff","mean","pdiff","stat"
1941,2.89,2.89,0,2.89,0,"annual_min_01day_sw"
1942,1.42,1.42,0,1.42,0,"annual_min_01day_sw"
1943,1.76,1.76,0,1.76,0,"annual_min_01day_sw"
1944,0.425,0.425,0,0.425,0,"annual_min_01day_sw"
1945,2.32,2.32,0,2.32,0,"annual_min_01day_sw"
1946,3,3,0,3,0,"annual_min_01day_sw"
1947,1.93,1.93,0,1.93,0,"annual_min_01day_sw"
1948,4.64,4.64,0,4.64,0,"annual_min_01day_sw"
1949,3.17,3.17,0,3.17,0,"annual_min_01day_sw"
1950,1.7,1.7,0,1.7,0,"annual_min_01day_sw"
1951,0.85,0.85,0,0.85,0,"annual_min_01day_sw"
1952,2.55,2.55,0,2.55,0,"annual_min_01day_sw"
1953,2.12,2.12,0,2.12,0,"annual_min_01day_sw"
1954,6.17,6.17,0,6.17,0,"annual_min_01day_sw"
1955,4.36,4.36,0,4.36,0,"annual_min_01day_sw"
1956,1.76,1.76,0,1.76,0,"annual_min_01day_sw"
1957,5.66,5.66,0,5.66,0,"annual_min_01day_sw"
1958,1.81,1.81,0,1.81,0,"annual_min_01day_sw"
1959,5.78,5.78,0,5.78,0,"annual_min_01day_sw"
1960,5.18,5.18,0,5.18,0,"annual_min_01day_sw"
1961,4.25,4.25,0,4.25,0,"annual_min_01day_sw"
1962,6.17,6.17,0,6.17,0,"annual_min_01day_sw"
1963,4.98,4.98,0,4.98,0,"annual_min_01day_sw"
1964,6.34,6.34,0,6.34,0,"annual_min_01day_sw"
1965,5.24,5.24,0,5.24,0,"annual_min_01day_sw"
1966,6.74,6.74,0,6.74,0,"annual_min_01day_sw"
1967,5.8,5.8,0,5.8,0,"annual_min_01day_sw"
1968,7.53,7.53,0,7.53,0,"annual_min_01day_sw"
1969,7.33,7.33,0,7.33,0,"annual_min_01day_sw"
1970,5.8,5.8,0,5.8,0,"annual_min_01day_sw"
1971,7.56,7.56,0,7.56,0,"annual_min_01day_sw"
1972,6.37,6.37,0,6.37,0,"annual_min_01day_sw"
1973,5.92,5.92,0,5.92,0,"annual_min_01day_sw"
1974,5.32,5.32,0,5.32,0,"annual_min_01day_sw"
1975,6.65,6.65,0,6.65,0,"annual_min_01day_sw"
1976,7.28,7.28,0,7.28,0,"annual_min_01day_sw"
1977,7.08,7.08,0,7.08,0,"annual_min_01day_sw"
1978,6.51,6.51,0,6.51,0,"annual_min_01day_sw"
1979,5.46,5.46,0,5.46,0,"annual_min_01day_sw"
1980,5.6,5.6,0,5.6,0,"annual_min_01day_sw"
1981,6.13,6.13,0,6.13,0,"annual_min_01day_sw"
1982,7.35,7.35,0,7.35,0,"annual_min_01day_sw"
1983,7.07,7.07,0,7.07,0,"annual_min_01day_sw"
1984,7.14,7.14,0,7.14,0,"annual_min_01day_sw"
1985,4.35,4.35,0,4.35,0,"annual_min_01day_sw"
1986,4.55,4.55,0,4.55,0,"annual_min_01day_sw"
1987,4.55,4.55,0,4.55,0,"annual_min_01day_sw"
1988,6.22,6.22,0,6.22,0,"annual_min_01day_sw"
1989,5.25,5.25,0,5.25,0,"annual_min_01day_sw"
1990,6.72,6.72,0,6.72,0,"annual_min_01day_sw"
1991,6.49,6.49,0,6.49,0,"annual_min_01day_sw"
1992,4.9,4.9,0,4.9,0,"annual_min_01day_sw"
1993,6.11,6.11,0,6.11,0,"annual_min_01day_sw"
1994,6.32,6.32,0,6.32,0,"annual_min_01day_sw"
1995,6.25,6.25,0,6.25,0,"annual_min_01day_sw"
1996,6.61,6.61,0,6.61,0,"annual_min_01day_sw"
1997,7.19,7.19,0,7.19,0,"annual_min_01day_sw"
1998,5.8,5.8,0,5.8,0,"annual_min_01day_sw"
1999,7.72,7.72,0,7.72,0,"annual_min_01day_sw"
2000,6.72,6.72,0,6.72,0,"annual_min_01day_sw"
2001,6.01,6.01,0,6.01,0,"annual_min_01day_sw"
2002,6.5,6.5,0,6.5,0,"annual_min_01day_sw"
2003,3.8,3.8,0,3.8,0,"annual_min_01day_sw"
2004,4.59,4.59,0,4.59,0,"annual_min_01day_sw"
2005,6.7,6.7,0,6.7,0,"annual_min_01day_sw"
2006,3.49,3.49,0,3.49,0,"annual_min_01day_sw"
2007,7.25,7.25,0,7.25,0,"annual_min_01day_sw"
2008,6.41,6.41,0,6.41,0,"annual_min_01day_sw"
2009,5.62,5.62,0,5.62,0,"annual_min_01day_sw"
2010,5.73,5.73,0,5.73,0,"annual_min_01day_sw"
2011,6.91,6.91,0,6.91,0,"annual_min_01day_sw"
2012,4.71,4.71,0,4.71,0,"annual_min_01day_sw"
2013,6.31,6.31,0,6.31,0,"annual_min_01day_sw"
2014,4.42,4.42,0,4.42,0,"annual_min_01day_sw"
2015,4.28,4.28,0,4.28,0,"annual_min_01day_sw"
1941,242,242,0,242,0,"annual_mindoy_01day_sw"
1942,272,272,0,272,0,"annual_mindoy_01day_sw"
1943,269,269,0,269,0,"annual_mindoy_01day_sw"
1944,254,254,0,254,0,"annual_mindoy_01day_sw"
1945,246,246,0,246,0,"annual_mindoy_01day_sw"
1946,291,291,0,291,0,"annual_mindoy_01day_sw"
1947,270,270,0,270,0,"annual_mindoy_01day_sw"
1948,238,238,0,238,0,"annual_mindoy_01day_sw"
1949,256,256,0,256,0,"annual_mindoy_01day_sw"
1950,264,264,0,264,0,"annual_mindoy_01day_sw"
1951,261,261,0,261,0,"annual_mindoy_01day_sw"
1952,295,295,0,295,0,"annual_mindoy_01day_sw"
1953,263,263,0,263,0,"annual_mindoy_01day_sw"
1954,250,250,0,250,0,"annual_mindoy_01day_sw"
1955,273,273,0,273,0,"annual_mindoy_01day_sw"
1956,260,260,0,260,0,"annual_mindoy_01day_sw"
1957,245,245,0,245,0,"annual_mindoy_01day_sw"
1958,248,248,0,248,0,"annual_mindoy_01day_sw"
1959,251,251,0,251,0,"annual_mindoy_01day_sw"
1960,221,221,0,221,0,"annual_mindoy_01day_sw"
1961,237,237,0,237,0,"annual_mindoy_01day_sw"
1962,211,211,0,211,0,"annual_mindoy_01day_sw"
1963,285,285,0,285,0,"annual_mindoy_01day_sw"
1964,243,243,0,243,0,"annual_mindoy_01day_sw"
1965,276,276,0,276,0,"annual_mindoy_01day_sw"
1966,222,222,0,222,0,"annual_mindoy_01day_sw"
1967,271,271,0,271,0,"annual_mindoy_01day_sw"
1968,216,216,0,216,0,"annual_mindoy_01day_sw"
1969,234,234,0,234,0,"annual_mindoy_01day_sw"
1970,214,214,0,214,0,"annual_mindoy_01day_sw"
1971,223,223,0,223,0,"annual_mindoy_01day_sw"
1972,305,305,0,305,0,"annual_mindoy_01day_sw"
1973,285,285,0,285,0,"annual_mindoy_01day_sw"
1974,307,307,0,307,0,"annual_mindoy_01day_sw"
1975,205,205,0,205,0,"annual_mindoy_01day_sw"
1976,222,222,0,222,0,"annual_mindoy_01day_sw"
1977,202,202,0,202,0,"annual_mindoy_01day_sw"
1978,230,230,0,230,0,"annual_mindoy_01day_sw"
1979,185,185,0,185,0,"annual_mindoy_01day_sw"
1980,174,174,0,174,0,"annual_mindoy_01day_sw"
1981,235,235,0,235,0,"annual_mindoy_01day_sw"
1982,213,213,0,213,0,"annual_mindoy_01day_sw"
1983,230,230,0,230,0,"annual_mindoy_01day_sw"
1984,202,202,0,202,0,"annual_mindoy_01day_sw"
1985,240,240,0,240,0,"annual_mindoy_01day_sw"
1986,297,297,0,297,0,"annual_mindoy_01day_sw"
1987,222,222,0,222,0,"annual_mindoy_01day_sw"
1988,236,236,0,236,0,"annual_mindoy_01day_sw"
1989,281,281,0,281,0,"annual_mindoy_01day_sw"
1990,271,271,0,271,0,"annual_mindoy_01day_sw"
1991,214,214,0,214,0,"annual_mindoy_01day_sw"
1992,220,220,0,220,0,"annual_mindoy_01day_sw"
1993,275,275,0,275,0,"annual_mindoy_01day_sw"
1994,289,289,0,289,0,"annual_mindoy_01day_sw"
1995,240,240,0,240,0,"annual_mindoy_01day_sw"
1996,250,250,0,250,0,"annual_mindoy_01day_sw"
1997,231,231,0,231,0,"annual_mindoy_01day_sw"
1998,273,273,0,273,0,"annual_mindoy_01day_sw"
1999,269,269,0,269,0,"annual_mindoy_01day_sw"
2000,245,245,0,245,0,"annual_mindoy_01day_sw"
2001,231,231,0,231,0,"annual_mindoy_01day_sw"
2002,309,309,0,309,0,"annual_mindoy_01day_sw"
2003,251,251,0,251,0,"annual_mindoy_01day_sw"
2004,184,184,0,184,0,"annual_mindoy_01day_sw"
2005,244,244,0,244,0,"annual_mindoy_01day_sw"
2006,260,260,0,260,0,"annual_mindoy_01day_sw"
2007,190,190,0,190,0,"annual_mindoy_01day_sw"
2008,217,217,0,217,0,"annual_mindoy_01day_sw"
2009,263,263,0,263,0,"annual_mindoy_01day_sw"
2010,275,275,0,275,0,"annual_mindoy_01day_sw"
2011,239,239,0,239,0,"annual_mindoy_01day_sw"
2012,286,286,0,286,0,"annual_mindoy_01day_sw"
2013,199,199,0,199,0,"annual_mindoy_01day_sw"
2014,222,222,0,222,0,"annual_mindoy_01day_sw"
2015,242,242,0,242,0,"annual_mindoy_01day_sw"
1941,2.94333333333333,2.94333333333333,-3.5527136788005e-15,2.94333333333333,1.2070374899662e-15,"annual_min_03day_sw"
1942,1.56666666666667,1.56666666666667,3.5527136788005e-15,1.56666666666667,2.26768958221308e-15,"annual_min_03day_sw"
1943,1.87,1.87,0,1.87,0,"annual_min_03day_sw"
1944,0.425,0.425,0,0.425,0,"annual_min_03day_sw"
1945,2.49333333333333,2.49333333333333,-3.5527136788005e-15,2.49333333333333,1.42488516529432e-15,"annual_min_03day_sw"
1946,3.05666666666667,3.05666666666667,3.5527136788005e-15,3.05666666666667,1.16228364628152e-15,"annual_min_03day_sw"
1947,1.93,1.93,0,1.93,0,"annual_min_03day_sw"
1948,4.72666666666667,4.72666666666667,3.5527136788005e-15,4.72666666666667,7.51631948970487e-16,"annual_min_03day_sw"
1949,3.32,3.32,-4.44089209850063e-16,3.32,1.33761810195802e-16,"annual_min_03day_sw"
1950,1.75666666666667,1.75666666666667,3.33066907387547e-15,1.75666666666667,1.89601655059324e-15,"annual_min_03day_sw"
1951,0.925,0.925,1.11022302462516e-16,0.925,1.20024110770287e-16,"annual_min_03day_sw"
1952,2.55,2.55,0,2.55,0,"annual_min_03day_sw"
1953,2.17,2.17,-4.44089209850063e-16,2.17,2.04649405460858e-16,"annual_min_03day_sw"
1954,6.25,6.25,0,6.25,0,"annual_min_03day_sw"
1955,4.39,4.39,-8.88178419700125e-16,4.39,2.0231854662873e-16,"annual_min_03day_sw"
1956,1.76,1.76,0,1.76,0,"annual_min_03day_sw"
1957,5.66,5.66,0,5.66,0,"annual_min_03day_sw"
1958,1.95333333333333,1.95333333333333,-3.10862446895044e-15,1.95333333333333,1.59144597386541e-15,"annual_min_03day_sw"
1959,6.34333333333333,6.34333333333333,-3.5527136788005e-15,6.34333333333333,5.60070469595455e-16,"annual_min_03day_sw"
1960,5.31333333333333,5.31333333333333,-3.5527136788005e-15,5.31333333333333,6.68641219347648e-16,"annual_min_03day_sw"
1961,4.32,4.32,0,4.32,0,"annual_min_03day_sw"
1962,6.31333333333333,6.31333333333333,-2.66453525910038e-15,6.31333333333333,4.22048879477356e-16,"annual_min_03day_sw"
1963,5.04,5.04,0,5.04,0,"annual_min_03day_sw"
1964,6.57666666666667,6.57666666666667,2.66453525910038e-15,6.57666666666667,4.05149811317847e-16,"annual_min_03day_sw"
1965,5.37,5.37,0,5.37,0,"annual_min_03day_sw"
1966,6.94666666666667,6.94666666666667,3.5527136788005e-15,6.94666666666667,5.11427113071089e-16,"annual_min_03day_sw"
1967,5.94666666666667,5.94666666666667,3.5527136788005e-15,5.94666666666667,5.97429430291564e-16,"annual_min_03day_sw"
1968,7.56,7.56,0,7.56,0,"annual_min_03day_sw"
1969,7.37,7.37,0,7.37,0,"annual_min_03day_sw"
1970,5.86,5.86,0,5.86,0,"annual_min_03day_sw"
1971,7.69333333333333,7.69333333333333,-2.66453525910038e-15,7.69333333333333,3.46343404562441e-16,"annual_min_03day_sw"
1972,6.51333333333333,6.51333333333333,-2.66453525910038e-15,6.51333333333333,4.09089343771808e-16,"annual_min_03day_sw"
1973,6.25,6.25,0,6.25,0,"annual_min_03day_sw"
1974,5.37666666666667,5.37666666666667,1.77635683940025e-15,5.37666666666667,3.30382549175496e-16,"annual_min_03day_sw"
1975,6.89666666666667,6.89666666666667,4.44089209850063e-15,6.89666666666667,6.43918622305552e-16,"annual_min_03day_sw"
1976,7.33333333333333,7.33333333333333,-2.66453525910038e-15,7.33333333333333,3.63345717150051e-16,"annual_min_03day_sw"
1977,7.18,7.18,-8.88178419700125e-16,7.18,1.23701729763249e-16,"annual_min_03day_sw"
1978,6.63333333333333,6.63333333333333,-2.66453525910038e-15,6.63333333333333,4.01688732527695e-16,"annual_min_03day_sw"
1979,5.47,5.47,0,5.47,0,"annual_min_03day_sw"
1980,5.64,5.64,-8.88178419700125e-16,5.64,1.57478443209242e-16,"annual_min_03day_sw"
1981,6.20666666666667,6.20666666666667,3.5527136788005e-15,6.20666666666667,5.72402848356686e-16,"annual_min_03day_sw"
1982,7.41666666666667,7.41666666666667,2.66453525910038e-15,7.41666666666667,3.59263181002298e-16,"annual_min_03day_sw"
1983,7.15666666666667,7.15666666666667,3.5527136788005e-15,7.15666666666667,4.96420169371286e-16,"annual_min_03day_sw"
1984,7.23333333333333,7.23333333333333,-3.5527136788005e-15,7.23333333333333,4.9115857310606e-16,"annual_min_03day_sw"
1985,4.44666666666667,4.44666666666667,3.5527136788005e-15,4.44666666666667,7.98961097181522e-16,"annual_min_03day_sw"
1986,4.61333333333333,4.61333333333333,-3.5527136788005e-15,4.61333333333333,7.70096895693751e-16,"annual_min_03day_sw"
1987,4.66666666666667,4.66666666666667,2.66453525910038e-15,4.66666666666667,5.70971841235795e-16,"annual_min_03day_sw"
1988,6.36,6.36,8.88178419700125e-16,6.36,1.39650694921403e-16,"annual_min_03day_sw"
1989,5.31,5.31,0,5.31,0,"annual_min_03day_sw"
1990,6.84,6.84,0,6.84,0,"annual_min_03day_sw"
1991,6.58,6.58,-8.88178419700125e-16,6.58,1.34981522750779e-16,"annual_min_03day_sw"
1992,5.02,5.02,-8.88178419700125e-16,5.02,1.76927972051818e-16,"annual_min_03day_sw"
1993,6.45666666666667,6.45666666666667,3.5527136788005e-15,6.45666666666667,5.50239599194708e-16,"annual_min_03day_sw"
1994,6.40333333333333,6.40333333333333,-3.5527136788005e-15,6.40333333333333,5.54822542238496e-16,"annual_min_03day_sw"
1995,6.41333333333333,6.41333333333333,-2.66453525910038e-15,6.41333333333333,4.15468075743302e-16,"annual_min_03day_sw"
1996,6.72333333333333,6.72333333333333,-2.66453525910038e-15,6.72333333333333,3.96311639925688e-16,"annual_min_03day_sw"
1997,7.38,7.38,0,7.38,0,"annual_min_03day_sw"
1998,5.86333333333333,5.86333333333333,-3.5527136788005e-15,5.86333333333333,6.05920468243406e-16,"annual_min_03day_sw"
1999,7.81666666666667,7.81666666666667,3.5527136788005e-15,7.81666666666667,4.54504948247399e-16,"annual_min_03day_sw"
2000,6.82333333333333,6.82333333333333,-3.5527136788005e-15,6.82333333333333,5.20671276814925e-16,"annual_min_03day_sw"
2001,6.07333333333333,6.07333333333333,-3.5527136788005e-15,6.07333333333333,5.84969321427086e-16,"annual_min_03day_sw"
2002,6.69666666666667,6.69666666666667,3.5527136788005e-15,6.69666666666667,5.30519713111075e-16,"annual_min_03day_sw"
2003,3.96,3.96,4.44089209850063e-16,3.96,1.12143739861127e-16,"annual_min_03day_sw"
2004,4.59666666666667,4.59666666666667,3.5527136788005e-15,4.59666666666667,7.72889125192277e-16,"annual_min_03day_sw"
2005,6.74333333333333,6.74333333333333,-3.5527136788005e-15,6.74333333333333,5.26848296411345e-16,"annual_min_03day_sw"
2006,3.5,3.5,0,3.5,0,"annual_min_03day_sw"
2007,7.29666666666667,7.29666666666667,3.5527136788005e-15,7.29666666666667,4.86895433366903e-16,"annual_min_03day_sw"
2008,6.48,6.48,8.88178419700125e-16,6.48,1.37064570941377e-16,"annual_min_03day_sw"
2009,5.76,5.76,-8.88178419700125e-16,5.76,1.5419764230905e-16,"annual_min_03day_sw"
2010,5.89,5.89,-8.88178419700125e-16,5.89,1.50794298760632e-16,"annual_min_03day_sw"
2011,6.94333333333333,6.94333333333333,-2.66453525910038e-15,6.94333333333333,3.83754478026939e-16,"annual_min_03day_sw"
2012,5.14333333333333,5.14333333333333,-3.5527136788005e-15,5.14333333333333,6.90741480000098e-16,"annual_min_03day_sw"
2013,6.46,6.46,0,6.46,0,"annual_min_03day_sw"
2014,4.44,4.44,0,4.44,0,"annual_min_03day_sw"
2015,4.38666666666667,4.38666666666667,3.5527136788005e-15,4.38666666666667,8.09889136504673e-16,"annual_min_03day_sw"
1941,243,243,0,243,0,"annual_mindoy_03day_sw"
1942,273,273,0,273,0,"annual_mindoy_03day_sw"
1943,269,269,0,269,0,"annual_mindoy_03day_sw"
1944,256,256,0,256,0,"annual_mindoy_03day_sw"
1945,246,246,0,246,0,"annual_mindoy_03day_sw"
1946,291,291,0,291,0,"annual_mindoy_03day_sw"
1947,272,272,0,272,0,"annual_mindoy_03day_sw"
1948,238,238,0,238,0,"annual_mindoy_03day_sw"
1949,257,257,0,257,0,"annual_mindoy_03day_sw"
1950,266,266,0,266,0,"annual_mindoy_03day_sw"
1951,262,262,0,262,0,"annual_mindoy_03day_sw"
1952,297,297,0,297,0,"annual_mindoy_03day_sw"
1953,264,264,0,264,0,"annual_mindoy_03day_sw"
1954,251,251,0,251,0,"annual_mindoy_03day_sw"
1955,275,275,0,275,0,"annual_mindoy_03day_sw"
1956,262,262,0,262,0,"annual_mindoy_03day_sw"
1957,247,247,0,247,0,"annual_mindoy_03day_sw"
1958,249,249,0,249,0,"annual_mindoy_03day_sw"
1959,252,252,0,252,0,"annual_mindoy_03day_sw"
1960,221,221,0,221,0,"annual_mindoy_03day_sw"
1961,234,234,0,234,0,"annual_mindoy_03day_sw"
1962,213,213,0,213,0,"annual_mindoy_03day_sw"
1963,285,285,0,285,0,"annual_mindoy_03day_sw"
1964,243,243,0,243,0,"annual_mindoy_03day_sw"
1965,276,276,0,276,0,"annual_mindoy_03day_sw"
1966,223,223,0,223,0,"annual_mindoy_03day_sw"
1967,272,272,0,272,0,"annual_mindoy_03day_sw"
1968,218,218,0,218,0,"annual_mindoy_03day_sw"
1969,236,236,0,236,0,"annual_mindoy_03day_sw"
1970,214,214,0,214,0,"annual_mindoy_03day_sw"
1971,223,223,0,223,0,"annual_mindoy_03day_sw"
1972,306,306,0,306,0,"annual_mindoy_03day_sw"
1973,285,285,0,285,0,"annual_mindoy_03day_sw"
1974,308,308,0,308,0,"annual_mindoy_03day_sw"
1975,206,206,0,206,0,"annual_mindoy_03day_sw"
1976,224,224,0,224,0,"annual_mindoy_03day_sw"
1977,185,185,0,185,0,"annual_mindoy_03day_sw"
1978,230,230,0,230,0,"annual_mindoy_03day_sw"
1979,187,187,0,187,0,"annual_mindoy_03day_sw"
1980,176,176,0,176,0,"annual_mindoy_03day_sw"
1981,249,249,0,249,0,"annual_mindoy_03day_sw"
1982,214,214,0,214,0,"annual_mindoy_03day_sw"
1983,232,232,0,232,0,"annual_mindoy_03day_sw"
1984,204,204,0,204,0,"annual_mindoy_03day_sw"
1985,242,242,0,242,0,"annual_mindoy_03day_sw"
1986,297,297,0,297,0,"annual_mindoy_03day_sw"
1987,222,222,0,222,0,"annual_mindoy_03day_sw"
1988,255,255,0,255,0,"annual_mindoy_03day_sw"
1989,281,281,0,281,0,"annual_mindoy_03day_sw"
1990,273,273,0,273,0,"annual_mindoy_03day_sw"
1991,214,214,0,214,0,"annual_mindoy_03day_sw"
1992,221,221,0,221,0,"annual_mindoy_03day_sw"
1993,277,277,0,277,0,"annual_mindoy_03day_sw"
1994,289,289,0,289,0,"annual_mindoy_03day_sw"
1995,241,241,0,241,0,"annual_mindoy_03day_sw"
1996,251,251,0,251,0,"annual_mindoy_03day_sw"
1997,231,231,0,231,0,"annual_mindoy_03day_sw"
1998,274,274,0,274,0,"annual_mindoy_03day_sw"
1999,271,271,0,271,0,"annual_mindoy_03day_sw"
2000,246,246,0,246,0,"annual_mindoy_03day_sw"
2001,232,232,0,232,0,"annual_mindoy_03day_sw"
2002,309,309,0,309,0,"annual_mindoy_03day_sw"
2003,252,252,0,252,0,"annual_mindoy_03day_sw"
2004,186,186,0,186,0,"annual_mindoy_03day_sw"
2005,245,245,0,245,0,"annual_mindoy_03day_sw"
2006,260,260,0,260,0,"annual_mindoy_03day_sw"
2007,191,191,0,191,0,"annual_mindoy_03day_sw"
2008,218,218,0,218,0,"annual_mindoy_03day_sw"
2009,265,265,0,265,0,"annual_mindoy_03day_sw"
2010,277,277,0,277,0,"annual_mindoy_03day_sw"
2011,240,240,0,240,0,"annual_mindoy_03day_sw"
2012,282,282,0,282,0,"annual_mindoy_03day_sw"
2013,201,201,0,201,0,"annual_mindoy_03day_sw"
2014,223,223,0,223,0,"annual_mindoy_03day_sw"
2015,242,242,0,242,0,"annual_mindoy_03day_sw"
1941,2.99285714285714,2.99285714285714,-2.66453525910038e-15,2.99285714285714,8.90298177265042e-16,"annual_min_07day_sw"
1942,1.65142857142857,1.65142857142857,-1.55431223447522e-15,1.65142857142857,9.41192529526517e-16,"annual_min_07day_sw"
1943,1.93285714285714,1.93285714285714,-3.10862446895044e-15,1.93285714285714,1.6083053423986e-15,"annual_min_07day_sw"
1944,0.473428571428571,0.473428571428571,-3.88578058618805e-16,0.473428571428571,8.20774414704778e-16,"annual_min_07day_sw"
1945,2.69428571428571,2.69428571428571,-4.44089209850063e-15,2.69428571428571,1.64826323910416e-15,"annual_min_07day_sw"
1946,3.18714285714286,3.18714285714286,2.66453525910038e-15,3.18714285714286,8.3602630272087e-16,"annual_min_07day_sw"
1947,1.97571428571429,1.97571428571429,4.44089209850063e-15,1.97571428571429,2.24774003539439e-15,"annual_min_07day_sw"
1948,4.89,4.89,-8.88178419700125e-16,4.89,1.81631578670782e-16,"annual_min_07day_sw"
1949,3.76857142857143,3.76857142857143,8.88178419700125e-16,3.76857142857143,2.35680399465537e-16,"annual_min_07day_sw"
1950,1.95142857142857,1.95142857142857,-1.55431223447522e-15,1.95142857142857,7.96499680917023e-16,"annual_min_07day_sw"
1951,1.04357142857143,1.04357142857143,1.33226762955019e-15,1.04357142857143,1.27664249238211e-15,"annual_min_07day_sw"
1952,2.62571428571429,2.62571428571429,3.99680288865056e-15,2.62571428571429,1.52217737870261e-15,"annual_min_07day_sw"
1953,2.32285714285714,2.32285714285714,-3.10862446895044e-15,2.32285714285714,1.33827621664533e-15,"annual_min_07day_sw"
1954,6.53,6.53,8.88178419700125e-16,6.53,1.36015071929575e-16,"annual_min_07day_sw"
1955,4.50714285714286,4.50714285714286,1.77635683940025e-15,4.50714285714286,3.941203764121e-16,"annual_min_07day_sw"
1956,1.83428571428571,1.83428571428571,-4.21884749357559e-15,1.83428571428571,2.29999473948825e-15,"annual_min_07day_sw"
1957,5.88285714285714,5.88285714285714,-2.66453525910038e-15,5.88285714285714,4.52932171289525e-16,"annual_min_07day_sw"
1958,2.03,2.03,-4.44089209850063e-16,2.03,2.18763157561607e-16,"annual_min_07day_sw"
1959,6.61,6.61,0,6.61,0,"annual_min_07day_sw"
1960,5.69571428571429,5.69571428571429,4.44089209850063e-15,5.69571428571429,7.79690110095419e-16,"annual_min_07day_sw"
1961,4.42,4.42,0,4.42,0,"annual_min_07day_sw"
1962,6.43571428571429,6.43571428571429,4.44089209850063e-15,6.43571428571429,6.90038727846934e-16,"annual_min_07day_sw"
1963,5.15,5.15,8.88178419700125e-16,5.15,1.72461829067985e-16,"annual_min_07day_sw"
1964,6.88857142857143,6.88857142857143,0,6.88857142857143,0,"annual_min_07day_sw"
1965,5.59571428571429,5.59571428571429,3.5527136788005e-15,5.59571428571429,6.34899049058042e-16,"annual_min_07day_sw"
1966,7.06142857142857,7.06142857142857,-8.88178419700125e-16,7.06142857142857,1.2577885773621e-16,"annual_min_07day_sw"
1967,6.05142857142857,6.05142857142857,-2.66453525910038e-15,6.05142857142857,4.40315080587881e-16,"annual_min_07day_sw"
1968,7.60571428571429,7.60571428571429,4.44089209850063e-15,7.60571428571429,5.83888893491818e-16,"annual_min_07day_sw"
1969,7.42571428571429,7.42571428571429,3.5527136788005e-15,7.42571428571429,4.78433931350587e-16,"annual_min_07day_sw"
1970,5.88857142857143,5.88857142857143,8.88178419700125e-16,5.88857142857143,1.50830881559944e-16,"annual_min_07day_sw"
1971,8.04285714285714,8.04285714285714,-3.5527136788005e-15,8.04285714285714,4.41722837506279e-16,"annual_min_07day_sw"
1972,6.69142857142857,6.69142857142857,-8.88178419700125e-16,6.69142857142857,1.3273375187662e-16,"annual_min_07day_sw"
1973,6.70714285714286,6.70714285714286,2.66453525910038e-15,6.70714285714286,3.9726830274127e-16,"annual_min_07day_sw"
1974,5.41714285714286,5.41714285714286,2.66453525910038e-15,5.41714285714286,4.91870960276968e-16,"annual_min_07day_sw"
1975,7.10285714285714,7.10285714285714,-2.66453525910038e-15,7.10285714285714,3.75135696172619e-16,"annual_min_07day_sw"
1976,7.58857142857143,7.58857142857143,1.77635683940025e-15,7.58857142857143,2.34083167842653e-16,"annual_min_07day_sw"
1977,7.23571428571429,7.23571428571429,4.44089209850063e-15,7.23571428571429,6.1374619327748e-16,"annual_min_07day_sw"
1978,6.69714285714286,6.69714285714286,2.66453525910038e-15,6.69714285714286,3.97861493466353e-16,"annual_min_07day_sw"
1979,5.56285714285714,5.56285714285714,-2.66453525910038e-15,5.56285714285714,4.78986821101763e-16,"annual_min_07day_sw"
1980,5.86285714285714,5.86285714285714,-2.66453525910038e-15,5.86285714285714,4.54477261542462e-16,"annual_min_07day_sw"
1981,6.25142857142857,6.25142857142857,-8.88178419700125e-16,6.25142857142857,1.42076072621135e-16,"annual_min_07day_sw"
1982,7.44142857142857,7.44142857142857,-8.88178419700125e-16,7.44142857142857,1.19355902052234e-16,"annual_min_07day_sw"
1983,7.27142857142857,7.27142857142857,-2.66453525910038e-15,7.27142857142857,3.66439033668028e-16,"annual_min_07day_sw"
1984,7.29428571428571,7.29428571428571,-4.44089209850063e-15,7.29428571428571,6.08817953182616e-16,"annual_min_07day_sw"
1985,4.59857142857143,4.59857142857143,0,4.59857142857143,0,"annual_min_07day_sw"
1986,4.78571428571429,4.78571428571429,3.5527136788005e-15,4.78571428571429,7.42358082137418e-16,"annual_min_07day_sw"
1987,5.22,5.22,0,5.22,0,"annual_min_07day_sw"
1988,6.55285714285714,6.55285714285714,-3.5527136788005e-15,6.55285714285714,5.42162540911347e-16,"annual_min_07day_sw"
1989,5.48142857142857,5.48142857142857,-8.88178419700125e-16,5.48142857142857,1.62034113575733e-16,"annual_min_07day_sw"
1990,7.08571428571429,7.08571428571428,5.32907051820075e-15,7.08571428571429,7.52086565068654e-16,"annual_min_07day_sw"
1991,6.7,6.7,-8.88178419700125e-16,6.7,1.32563943238825e-16,"annual_min_07day_sw"
1992,5.18571428571429,5.18571428571429,5.32907051820075e-15,5.18571428571429,1.0276444525456e-15,"annual_min_07day_sw"
1993,6.67285714285714,6.67285714285714,-2.66453525910038e-15,6.67285714285714,3.99309501470833e-16,"annual_min_07day_sw"
1994,6.49571428571429,6.49571428571429,3.5527136788005e-15,6.49571428571429,5.46931949672388e-16,"annual_min_07day_sw"
1995,6.50714285714286,6.50714285714286,2.66453525910038e-15,6.50714285714286,4.0947852499896e-16,"annual_min_07day_sw"
1996,6.86428571428571,6.86428571428571,-3.5527136788005e-15,6.86428571428571,5.17564948004235e-16,"annual_min_07day_sw"
