"Year","Measure","value","prob","dist.prob"
1936,"Q003-avg",13.9,0.0714285714285714,1.46523379268552
1944,"Q003-avg",13.9,0.0833333333333333,1.38299412710064
1980,"Q003-avg",14.1666666666667,0.0952380952380952,1.30917171678578
1953,"Q003-avg",14.4,0.107142857142857,1.24186679184332
2001,"Q003-avg",14.5333333333333,0.119047619047619,1.17976111761186
1993,"Q003-avg",15.2,0.130952380952381,1.12190046746235
1988,"Q003-avg",15.2666666666667,0.142857142857143,1.06757052387814
1985,"Q003-avg",15.4666666666667,0.154761904761905,1.01622173274056
1939,"Q003-avg",15.5333333333333,0.166666666666667,0.967421566101701
1978,"Q003-avg",16,0.178571428571429,0.920822976368379
2008,"Q003-avg",16.1,0.19047619047619,0.876142849246841
1948,"Q003-avg",16.2333333333333,0.202380952380952,0.83314686607961
1977,"Q003-avg",16.3333333333333,0.214285714285714,0.791638607743375
1945,"Q003-avg",16.3666666666667,0.226190476190476,0.751451543849005
1992,"Q003-avg",16.3666666666667,0.238095238095238,0.712443032389489
1979,"Q003-avg",16.7,0.25,0.674489750196082
1946,"Q003-avg",16.7333333333333,0.261904761904762,0.637484160962377
1975,"Q003-avg",16.7333333333333,0.273809523809524,0.601331748370625
1987,"Q003-avg",16.8666666666667,0.285714285714286,0.565948821932863
1955,"Q003-avg",16.9666666666667,0.297619047619048,0.531260757363574
2012,"Q003-avg",17.1666666666667,0.30952380952381,0.497200570681554
1964,"Q003-avg",17.2,0.321428571428571,0.463707751457179
1957,"Q003-avg",17.2333333333333,0.333333333333333,0.430727299295458
1969,"Q003-avg",17.2666666666667,0.345238095238095,0.39820892113366
2014,"Q003-avg",17.2666666666667,0.357142857142857,0.36610635680057
1962,"Q003-avg",17.3666666666667,0.369047619047619,0.334376807588814
1995,"Q003-avg",17.5333333333333,0.380952380952381,0.302980448056207
1950,"Q003-avg",17.6,0.392857142857143,0.271880005399261
1956,"Q003-avg",17.6666666666667,0.404761904761905,0.241040393886027
1989,"Q003-avg",17.7,0.416666666666667,0.210428394247925
1994,"Q003-avg",17.8,0.428571428571429,0.180012369792705
1973,"Q003-avg",17.8333333333333,0.44047619047619,0.149762012444627
1947,"Q003-avg",17.9,0.452380952380952,0.119648113039842
1972,"Q003-avg",18,0.464285714285714,0.0896423510757625
1941,"Q003-avg",18.1,0.476190476190476,0.0597170997853229
2009,"Q003-avg",18.1,0.488095238095238,0.0298452429192394
1959,"Q003-avg",18.1333333333333,0.5,0
1938,"Q003-avg",18.2666666666667,0.511904761904762,-0.0298452429192394
1974,"Q003-avg",18.4,0.523809523809524,-0.0597170997853229
2003,"Q003-avg",18.4333333333333,0.535714285714286,-0.0896423510757625
1942,"Q003-avg",18.6333333333333,0.547619047619048,-0.119648113039842
2000,"Q003-avg",18.7,0.55952380952381,-0.149762012444627
1991,"Q003-avg",18.8,0.571428571428571,-0.180012369792705
2002,"Q003-avg",18.8,0.583333333333333,-0.210428394247925
1935,"Q003-avg",18.9333333333333,0.595238095238095,-0.241040393886027
2011,"Q003-avg",18.9666666666667,0.607142857142857,-0.271880005399261
2004,"Q003-avg",19.0333333333333,0.619047619047619,-0.302980448056207
2007,"Q003-avg",19.1,0.630952380952381,-0.334376807588814
1966,"Q003-avg",19.1333333333333,0.642857142857143,-0.36610635680057
1954,"Q003-avg",19.2,0.654761904761905,-0.39820892113366
1958,"Q003-avg",19.6666666666667,0.666666666666667,-0.430727299295457
1986,"Q003-avg",19.8666666666667,0.678571428571429,-0.463707751457179
2006,"Q003-avg",19.9333333333333,0.69047619047619,-0.497200570681554
1976,"Q003-avg",20,0.702380952380952,-0.531260757363574
1960,"Q003-avg",20.0333333333333,0.714285714285714,-0.565948821932863
2010,"Q003-avg",20.2,0.726190476190476,-0.601331748370625
1970,"Q003-avg",20.3,0.738095238095238,-0.637484160962377
1984,"Q003-avg",20.5333333333333,0.75,-0.674489750196082
1968,"Q003-avg",20.8333333333333,0.761904761904762,-0.712443032389489
1971,"Q003-avg",20.9,0.773809523809524,-0.751451543849005
1961,"Q003-avg",20.9333333333333,0.785714285714286,-0.791638607743375
1967,"Q003-avg",21.5333333333333,0.797619047619048,-0.83314686607961
1940,"Q003-avg",22,0.80952380952381,-0.876142849246841
2013,"Q003-avg",22.7,0.821428571428571,-0.920822976368379
1990,"Q003-avg",22.8333333333333,0.833333333333333,-0.967421566101701
1965,"Q003-avg",23,0.845238095238095,-1.01622173274056
1998,"Q003-avg",23.2,0.857142857142857,-1.06757052387814
1999,"Q003-avg",23.5666666666667,0.869047619047619,-1.12190046746235
1997,"Q003-avg",23.9333333333333,0.880952380952381,-1.17976111761186
1934,"Q003-avg",24.6333333333333,0.892857142857143,-1.24186679184332
1982,"Q003-avg",24.7,0.904761904761905,-1.30917171678578
2005,"Q003-avg",25.2666666666667,0.916666666666667,-1.38299412710064
2015,"Q003-avg",25.4,0.928571428571429,-1.46523379268552
1963,"Q003-avg",25.5333333333333,0.94047619047619,-1.55878354950299
1983,"Q003-avg",25.9333333333333,0.952380952380952,-1.66839119394708
1951,"Q003-avg",26,0.964285714285714,-1.80274309073919
1996,"Q003-avg",27.9333333333333,0.976190476190476,-1.98075239664728
1981,"Q003-avg",29.4666666666667,0.988095238095238,-2.26018899132938
1937,"Q007-avg",8.5,0.0119047619047619,2.26018899132938
1943,"Q007-avg",12.2,0.0238095238095238,1.98075239664728
1933,"Q007-avg",13.6142857142857,0.0357142857142857,1.80274309073919
1949,"Q007-avg",13.6428571428571,0.0476190476190476,1.66839119394708
1952,"Q007-avg",13.7857142857143,0.0595238095238095,1.55878354950299
1944,"Q007-avg",13.9857142857143,0.0714285714285714,1.46523379268552
1936,"Q007-avg",14.0857142857143,0.0833333333333333,1.38299412710064
1953,"Q007-avg",14.2142857142857,0.0952380952380952,1.30917171678578
1980,"Q007-avg",14.5714285714286,0.107142857142857,1.24186679184332
2001,"Q007-avg",14.6,0.119047619047619,1.17976111761186
1993,"Q007-avg",15.3285714285714,0.130952380952381,1.12190046746235
1988,"Q007-avg",15.4,0.142857142857143,1.06757052387814
1985,"Q007-avg",15.4857142857143,0.154761904761905,1.01622173274056
1939,"Q007-avg",15.6428571428571,0.166666666666667,0.967421566101701
1978,"Q007-avg",16.2428571428571,0.178571428571429,0.920822976368379
1977,"Q007-avg",16.3714285714286,0.19047619047619,0.876142849246841
1948,"Q007-avg",16.4,0.202380952380952,0.83314686607961
1992,"Q007-avg",16.4714285714286,0.214285714285714,0.791638607743375
1945,"Q007-avg",16.4857142857143,0.226190476190476,0.751451543849005
2008,"Q007-avg",16.6428571428571,0.238095238095238,0.712443032389489
1946,"Q007-avg",16.8571428571429,0.25,0.674489750196082
1979,"Q007-avg",16.8714285714286,0.261904761904762,0.637484160962377
1987,"Q007-avg",17.0285714285714,0.273809523809524,0.601331748370625
1975,"Q007-avg",17.0571428571429,0.285714285714286,0.565948821932863
1955,"Q007-avg",17.1857142857143,0.297619047619048,0.531260757363574
2012,"Q007-avg",17.2142857142857,0.30952380952381,0.497200570681554
1957,"Q007-avg",17.4,0.321428571428571,0.463707751457179
1962,"Q007-avg",17.4285714285714,0.333333333333333,0.430727299295458
1964,"Q007-avg",17.4285714285714,0.345238095238095,0.39820892113366
2014,"Q007-avg",17.5,0.357142857142857,0.36610635680057
1969,"Q007-avg",17.5857142857143,0.369047619047619,0.334376807588814
1995,"Q007-avg",17.6857142857143,0.380952380952381,0.302980448056207
1956,"Q007-avg",17.8,0.392857142857143,0.271880005399261
1989,"Q007-avg",17.8714285714286,0.404761904761905,0.241040393886027
1994,"Q007-avg",17.9,0.416666666666667,0.210428394247925
1950,"Q007-avg",17.9285714285714,0.428571428571429,0.180012369792705
1947,"Q007-avg",18.0142857142857,0.44047619047619,0.149762012444627
1973,"Q007-avg",18.0142857142857,0.452380952380952,0.119648113039842
1972,"Q007-avg",18.0857142857143,0.464285714285714,0.0896423510757625
1959,"Q007-avg",18.2857142857143,0.476190476190476,0.0597170997853229
1938,"Q007-avg",18.3857142857143,0.488095238095238,0.0298452429192394
1941,"Q007-avg",18.3857142857143,0.5,0
2009,"Q007-avg",18.5142857142857,0.511904761904762,-0.0298452429192394
2003,"Q007-avg",18.5428571428571,0.523809523809524,-0.0597170997853229
1942,"Q007-avg",18.6714285714286,0.535714285714286,-0.0896423510757625
1935,"Q007-avg",18.9714285714286,0.547619047619048,-0.119648113039842
1974,"Q007-avg",18.9714285714286,0.55952380952381,-0.149762012444627
2000,"Q007-avg",18.9714285714286,0.571428571428571,-0.180012369792705
2002,"Q007-avg",19.0142857142857,0.583333333333333,-0.210428394247925
1991,"Q007-avg",19.0571428571429,0.595238095238095,-0.241040393886027
2007,"Q007-avg",19.1714285714286,0.607142857142857,-0.271880005399261
2004,"Q007-avg",19.1857142857143,0.619047619047619,-0.302980448056207
2011,"Q007-avg",19.3,0.630952380952381,-0.334376807588814
1954,"Q007-avg",19.5142857142857,0.642857142857143,-0.36610635680057
1966,"Q007-avg",19.5571428571429,0.654761904761905,-0.39820892113366
1958,"Q007-avg",19.7142857142857,0.666666666666667,-0.430727299295457
1986,"Q007-avg",20,0.678571428571429,-0.463707751457179
1960,"Q007-avg",20.1428571428571,0.69047619047619,-0.497200570681554
1976,"Q007-avg",20.2,0.702380952380952,-0.531260757363574
2010,"Q007-avg",20.3857142857143,0.714285714285714,-0.565948821932863
1970,"Q007-avg",20.4428571428571,0.726190476190476,-0.601331748370625
2006,"Q007-avg",20.5428571428571,0.738095238095238,-0.637484160962377
1984,"Q007-avg",20.8571428571429,0.75,-0.674489750196082
1971,"Q007-avg",20.8857142857143,0.761904761904762,-0.712443032389489
1961,"Q007-avg",21.0428571428571,0.773809523809524,-0.751451543849005
1967,"Q007-avg",22,0.785714285714286,-0.791638607743375
1940,"Q007-avg",22.1142857142857,0.797619047619048,-0.83314686607961
2013,"Q007-avg",22.8142857142857,0.80952380952381,-0.876142849246841
1990,"Q007-avg",23,0.821428571428571,-0.920822976368379
1965,"Q007-avg",23.3142857142857,0.833333333333333,-0.967421566101701
1998,"Q007-avg",23.4571428571429,0.845238095238095,-1.01622173274056
1999,"Q007-avg",23.7857142857143,0.857142857142857,-1.06757052387814
1997,"Q007-avg",24.1285714285714,0.869047619047619,-1.12190046746235
1968,"Q007-avg",24.4142857142857,0.880952380952381,-1.17976111761186
1982,"Q007-avg",24.7857142857143,0.892857142857143,-1.24186679184332
1934,"Q007-avg",25.0857142857143,0.904761904761905,-1.30917171678578
2015,"Q007-avg",25.6142857142857,0.916666666666667,-1.38299412710064
1963,"Q007-avg",26.0857142857143,0.928571428571429,-1.46523379268552
1951,"Q007-avg",26.2571428571429,0.94047619047619,-1.55878354950299
1983,"Q007-avg",26.5285714285714,0.952380952380952,-1.66839119394708
2005,"Q007-avg",26.7428571428571,0.964285714285714,-1.80274309073919
1996,"Q007-avg",28.5,0.976190476190476,-1.98075239664728
1981,"Q007-avg",30.4571428571429,0.988095238095238,-2.26018899132938
1937,"Q015-avg",8.5,0.0119047619047619,2.26018899132938
1943,"Q015-avg",12.7933333333333,0.0238095238095238,1.98075239664728
1949,"Q015-avg",13.8266666666667,0.0357142857142857,1.80274309073919
1944,"Q015-avg",14.18,0.0476190476190476,1.66839119394708
1952,"Q015-avg",14.3733333333333,0.0595238095238095,1.55878354950299
1936,"Q015-avg",14.3933333333333,0.0714285714285714,1.46523379268552
1953,"Q015-avg",14.5133333333333,0.0833333333333333,1.38299412710064
1980,"Q015-avg",14.72,0.0952380952380952,1.30917171678578
2001,"Q015-avg",14.8066666666667,0.107142857142857,1.24186679184332
1993,"Q015-avg",15.3533333333333,0.119047619047619,1.17976111761186
1985,"Q015-avg",15.5533333333333,0.130952380952381,1.12190046746235
1988,"Q015-avg",15.72,0.142857142857143,1.06757052387814
1939,"Q015-avg",15.7733333333333,0.154761904761905,1.01622173274056
1933,"Q015-avg",15.8733333333333,0.166666666666667,0.967421566101701
1978,"Q015-avg",16.58,0.178571428571429,0.920822976368379
1948,"Q015-avg",16.6066666666667,0.19047619047619,0.876142849246841
1992,"Q015-avg",16.6666666666667,0.202380952380952,0.83314686607961
1945,"Q015-avg",16.8333333333333,0.214285714285714,0.791638607743375
1977,"Q015-avg",16.88,0.226190476190476,0.751451543849005
1946,"Q015-avg",17.12,0.238095238095238,0.712443032389489
1979,"Q015-avg",17.26,0.25,0.674489750196082
1975,"Q015-avg",17.2666666666667,0.261904761904762,0.637484160962377
2008,"Q015-avg",17.4533333333333,0.273809523809524,0.601331748370625
1957,"Q015-avg",17.52,0.285714285714286,0.565948821932863
1987,"Q015-avg",17.5266666666667,0.297619047619048,0.531260757363574
2012,"Q015-avg",17.6333333333333,0.30952380952381,0.497200570681554
1964,"Q015-avg",17.68,0.321428571428571,0.463707751457179
1955,"Q015-avg",17.7,0.333333333333333,0.430727299295458
1962,"Q015-avg",17.8733333333333,0.345238095238095,0.39820892113366
1995,"Q015-avg",17.8866666666667,0.357142857142857,0.36610635680057
1994,"Q015-avg",18.0133333333333,0.369047619047619,0.334376807588814
2014,"Q015-avg",18.0266666666667,0.380952380952381,0.302980448056207
1956,"Q015-avg",18.1533333333333,0.392857142857143,0.271880005399261
1972,"Q015-avg",18.2666666666667,0.404761904761905,0.241040393886027
1947,"Q015-avg",18.3533333333333,0.416666666666667,0.210428394247925
1973,"Q015-avg",18.36,0.428571428571429,0.180012369792705
1989,"Q015-avg",18.38,0.44047619047619,0.149762012444627
1969,"Q015-avg",18.4933333333333,0.452380952380952,0.119648113039842
1959,"Q015-avg",18.5866666666667,0.464285714285714,0.0896423510757625
1941,"Q015-avg",18.6733333333333,0.476190476190476,0.0597170997853229
2003,"Q015-avg",18.7066666666667,0.488095238095238,0.0298452429192394
1950,"Q015-avg",18.8666666666667,0.5,0
1938,"Q015-avg",18.9866666666667,0.511904761904762,-0.0298452429192394
2009,"Q015-avg",19.0266666666667,0.523809523809524,-0.0597170997853229
1942,"Q015-avg",19.1533333333333,0.535714285714286,-0.0896423510757625
1935,"Q015-avg",19.1666666666667,0.547619047619048,-0.119648113039842
2007,"Q015-avg",19.2533333333333,0.55952380952381,-0.149762012444627
1974,"Q015-avg",19.26,0.571428571428571,-0.180012369792705
2004,"Q015-avg",19.3466666666667,0.583333333333333,-0.210428394247925
2000,"Q015-avg",19.3666666666667,0.595238095238095,-0.241040393886027
1991,"Q015-avg",19.56,0.607142857142857,-0.271880005399261
2002,"Q015-avg",19.7133333333333,0.619047619047619,-0.302980448056207
2011,"Q015-avg",19.8066666666667,0.630952380952381,-0.334376807588814
1954,"Q015-avg",19.9733333333333,0.642857142857143,-0.36610635680057
1958,"Q015-avg",20.1133333333333,0.654761904761905,-0.39820892113366
1966,"Q015-avg",20.14,0.666666666666667,-0.430727299295457
1986,"Q015-avg",20.2333333333333,0.678571428571429,-0.463707751457179
1976,"Q015-avg",20.2666666666667,0.69047619047619,-0.497200570681554
1960,"Q015-avg",20.5466666666667,0.702380952380952,-0.531260757363574
1970,"Q015-avg",20.6066666666667,0.714285714285714,-0.565948821932863
2010,"Q015-avg",20.6933333333333,0.726190476190476,-0.601331748370625
1984,"Q015-avg",21.1533333333333,0.738095238095238,-0.637484160962377
2006,"Q015-avg",21.1866666666667,0.75,-0.674489750196082
1961,"Q015-avg",21.2266666666667,0.761904761904762,-0.712443032389489
1971,"Q015-avg",21.3066666666667,0.773809523809524,-0.751451543849005
1967,"Q015-avg",22.2933333333333,0.785714285714286,-0.791638607743375
1940,"Q015-avg",22.4666666666667,0.797619047619048,-0.83314686607961
2013,"Q015-avg",22.96,0.80952380952381,-0.876142849246841
1990,"Q015-avg",23.3,0.821428571428571,-0.920822976368379
1965,"Q015-avg",23.4333333333333,0.833333333333333,-0.967421566101701
1998,"Q015-avg",23.9266666666667,0.845238095238095,-1.01622173274056
1997,"Q015-avg",24.36,0.857142857142857,-1.06757052387814
1999,"Q015-avg",24.4266666666667,0.869047619047619,-1.12190046746235
1968,"Q015-avg",24.78,0.880952380952381,-1.17976111761186
1934,"Q015-avg",25.2,0.892857142857143,-1.24186679184332
1982,"Q015-avg",25.9,0.904761904761905,-1.30917171678578
2015,"Q015-avg",26.6533333333333,0.916666666666667,-1.38299412710064
1951,"Q015-avg",26.7866666666667,0.928571428571429,-1.46523379268552
1963,"Q015-avg",27.0266666666667,0.94047619047619,-1.55878354950299
1983,"Q015-avg",27.3133333333333,0.952380952380952,-1.66839119394708
2005,"Q015-avg",28.74,0.964285714285714,-1.80274309073919
1996,"Q015-avg",29.4266666666667,0.976190476190476,-1.98075239664728
1981,"Q015-avg",31.7533333333333,0.988095238095238,-2.26018899132938
