"year","Value.Q","Value.E","diff","mean","pdiff","stat"
1933,12,12,0,12,0,"annual_min_01day_sw"
1934,24,24,0,24,0,"annual_min_01day_sw"
1935,18.9,18.9,0,18.9,0,"annual_min_01day_sw"
1936,13.9,13.9,0,13.9,0,"annual_min_01day_sw"
1937,8.5,8.5,0,8.5,0,"annual_min_01day_sw"
1938,18.2,18.2,0,18.2,0,"annual_min_01day_sw"
1939,15.4,15.4,0,15.4,0,"annual_min_01day_sw"
1940,21.8,21.8,0,21.8,0,"annual_min_01day_sw"
1941,18,18,0,18,0,"annual_min_01day_sw"
1942,18.5,18.5,0,18.5,0,"annual_min_01day_sw"
1943,11.7,11.7,0,11.7,0,"annual_min_01day_sw"
1944,13.8,13.8,0,13.8,0,"annual_min_01day_sw"
1945,16.3,16.3,0,16.3,0,"annual_min_01day_sw"
1946,16.7,16.7,0,16.7,0,"annual_min_01day_sw"
1947,17.8,17.8,0,17.8,0,"annual_min_01day_sw"
1948,16.1,16.1,0,16.1,0,"annual_min_01day_sw"
1949,13.4,13.4,0,13.4,0,"annual_min_01day_sw"
1950,17.4,17.4,0,17.4,0,"annual_min_01day_sw"
1951,26,26,0,26,0,"annual_min_01day_sw"
1952,13,13,0,13,0,"annual_min_01day_sw"
1953,14.4,14.4,0,14.4,0,"annual_min_01day_sw"
1954,18.6,18.6,0,18.6,0,"annual_min_01day_sw"
1955,16.9,16.9,0,16.9,0,"annual_min_01day_sw"
1956,17.6,17.6,0,17.6,0,"annual_min_01day_sw"
1957,17.1,17.1,0,17.1,0,"annual_min_01day_sw"
1958,19.6,19.6,0,19.6,0,"annual_min_01day_sw"
1959,18.1,18.1,0,18.1,0,"annual_min_01day_sw"
1960,19.9,19.9,0,19.9,0,"annual_min_01day_sw"
1961,20.6,20.6,0,20.6,0,"annual_min_01day_sw"
1962,17,17,0,17,0,"annual_min_01day_sw"
1963,25.2,25.2,0,25.2,0,"annual_min_01day_sw"
1964,17.1,17.1,0,17.1,0,"annual_min_01day_sw"
1965,22.8,22.8,0,22.8,0,"annual_min_01day_sw"
1966,19,19,0,19,0,"annual_min_01day_sw"
1967,21.2,21.2,0,21.2,0,"annual_min_01day_sw"
1968,19.5,19.5,0,19.5,0,"annual_min_01day_sw"
1969,17.1,17.1,0,17.1,0,"annual_min_01day_sw"
1970,20,20,0,20,0,"annual_min_01day_sw"
1971,20.8,20.8,0,20.8,0,"annual_min_01day_sw"
1972,18,18,0,18,0,"annual_min_01day_sw"
1973,17.7,17.7,0,17.7,0,"annual_min_01day_sw"
1974,17.9,17.9,0,17.9,0,"annual_min_01day_sw"
1975,16,16,0,16,0,"annual_min_01day_sw"
1976,19.9,19.9,0,19.9,0,"annual_min_01day_sw"
1977,16.3,16.3,0,16.3,0,"annual_min_01day_sw"
1978,15.7,15.7,0,15.7,0,"annual_min_01day_sw"
1979,16.7,16.7,0,16.7,0,"annual_min_01day_sw"
1980,13.8,13.8,0,13.8,0,"annual_min_01day_sw"
1981,29.2,29.2,0,29.2,0,"annual_min_01day_sw"
1982,24.6,24.6,0,24.6,0,"annual_min_01day_sw"
1983,25.8,25.8,0,25.8,0,"annual_min_01day_sw"
1984,20.4,20.4,0,20.4,0,"annual_min_01day_sw"
1985,15.4,15.4,0,15.4,0,"annual_min_01day_sw"
1986,19.8,19.8,0,19.8,0,"annual_min_01day_sw"
1987,16.7,16.7,0,16.7,0,"annual_min_01day_sw"
1988,15.2,15.2,0,15.2,0,"annual_min_01day_sw"
1989,17.7,17.7,0,17.7,0,"annual_min_01day_sw"
1990,22.7,22.7,0,22.7,0,"annual_min_01day_sw"
1991,18.7,18.7,0,18.7,0,"annual_min_01day_sw"
1992,16.3,16.3,0,16.3,0,"annual_min_01day_sw"
1993,14.4,14.4,0,14.4,0,"annual_min_01day_sw"
1994,17,17,0,17,0,"annual_min_01day_sw"
1995,17.5,17.5,0,17.5,0,"annual_min_01day_sw"
1996,27.8,27.8,0,27.8,0,"annual_min_01day_sw"
1997,23.9,23.9,0,23.9,0,"annual_min_01day_sw"
1998,23.1,23.1,0,23.1,0,"annual_min_01day_sw"
1999,23.5,23.5,0,23.5,0,"annual_min_01day_sw"
2000,18,18,0,18,0,"annual_min_01day_sw"
2001,14.5,14.5,0,14.5,0,"annual_min_01day_sw"
2002,18.7,18.7,0,18.7,0,"annual_min_01day_sw"
2003,18.4,18.4,0,18.4,0,"annual_min_01day_sw"
2004,19,19,0,19,0,"annual_min_01day_sw"
2005,24.4,24.4,0,24.4,0,"annual_min_01day_sw"
2006,19.7,19.7,0,19.7,0,"annual_min_01day_sw"
2007,19,19,0,19,0,"annual_min_01day_sw"
2008,15.9,15.9,0,15.9,0,"annual_min_01day_sw"
2009,17.6,17.6,0,17.6,0,"annual_min_01day_sw"
2010,20.2,20.2,0,20.2,0,"annual_min_01day_sw"
2011,18.4,18.4,0,18.4,0,"annual_min_01day_sw"
2012,16.9,16.9,0,16.9,0,"annual_min_01day_sw"
2013,22.6,22.6,0,22.6,0,"annual_min_01day_sw"
2014,17,17,0,17,0,"annual_min_01day_sw"
2015,25.3,25.3,0,25.3,0,"annual_min_01day_sw"
1933,40,40,0,40,0,"annual_mindoy_01day_sw"
1934,292,292,0,292,0,"annual_mindoy_01day_sw"
1935,357,357,0,357,0,"annual_mindoy_01day_sw"
1936,337,337,0,337,0,"annual_mindoy_01day_sw"
1937,16,16,0,16,0,"annual_mindoy_01day_sw"
1938,58,58,0,58,0,"annual_mindoy_01day_sw"
1939,75,75,0,75,0,"annual_mindoy_01day_sw"
1940,352,352,0,352,0,"annual_mindoy_01day_sw"
1941,57,57,0,57,0,"annual_mindoy_01day_sw"
1942,342,342,0,342,0,"annual_mindoy_01day_sw"
1943,17,17,0,17,0,"annual_mindoy_01day_sw"
1944,76,76,0,76,0,"annual_mindoy_01day_sw"
1945,64,64,0,64,0,"annual_mindoy_01day_sw"
1946,52,52,0,52,0,"annual_mindoy_01day_sw"
1947,15,15,0,15,0,"annual_mindoy_01day_sw"
1948,80,80,0,80,0,"annual_mindoy_01day_sw"
1949,38,38,0,38,0,"annual_mindoy_01day_sw"
1950,62,62,0,62,0,"annual_mindoy_01day_sw"
1951,78,78,0,78,0,"annual_mindoy_01day_sw"
1952,335,335,0,335,0,"annual_mindoy_01day_sw"
1953,1,1,0,1,0,"annual_mindoy_01day_sw"
1954,42,42,0,42,0,"annual_mindoy_01day_sw"
1955,84,84,0,84,0,"annual_mindoy_01day_sw"
1956,76,76,0,76,0,"annual_mindoy_01day_sw"
1957,65,65,0,65,0,"annual_mindoy_01day_sw"
1958,9,9,0,9,0,"annual_mindoy_01day_sw"
1959,76,76,0,76,0,"annual_mindoy_01day_sw"
1960,77,77,0,77,0,"annual_mindoy_01day_sw"
1961,361,361,0,361,0,"annual_mindoy_01day_sw"
1962,25,25,0,25,0,"annual_mindoy_01day_sw"
1963,365,365,0,365,0,"annual_mindoy_01day_sw"
1964,68,68,0,68,0,"annual_mindoy_01day_sw"
1965,35,35,0,35,0,"annual_mindoy_01day_sw"
1966,63,63,0,63,0,"annual_mindoy_01day_sw"
1967,73,73,0,73,0,"annual_mindoy_01day_sw"
1968,366,366,0,366,0,"annual_mindoy_01day_sw"
1969,29,29,0,29,0,"annual_mindoy_01day_sw"
1970,63,63,0,63,0,"annual_mindoy_01day_sw"
1971,1,1,0,1,0,"annual_mindoy_01day_sw"
1972,31,31,0,31,0,"annual_mindoy_01day_sw"
1973,55,55,0,55,0,"annual_mindoy_01day_sw"
1974,365,365,0,365,0,"annual_mindoy_01day_sw"
1975,11,11,0,11,0,"annual_mindoy_01day_sw"
1976,64,64,0,64,0,"annual_mindoy_01day_sw"
1977,8,8,0,8,0,"annual_mindoy_01day_sw"
1978,62,62,0,62,0,"annual_mindoy_01day_sw"
1979,36,36,0,36,0,"annual_mindoy_01day_sw"
1980,31,31,0,31,0,"annual_mindoy_01day_sw"
1981,41,41,0,41,0,"annual_mindoy_01day_sw"
1982,41,41,0,41,0,"annual_mindoy_01day_sw"
1983,2,2,0,2,0,"annual_mindoy_01day_sw"
1984,365,365,0,365,0,"annual_mindoy_01day_sw"
1985,70,70,0,70,0,"annual_mindoy_01day_sw"
1986,45,45,0,45,0,"annual_mindoy_01day_sw"
1987,57,57,0,57,0,"annual_mindoy_01day_sw"
1988,32,32,0,32,0,"annual_mindoy_01day_sw"
1989,64,64,0,64,0,"annual_mindoy_01day_sw"
1990,65,65,0,65,0,"annual_mindoy_01day_sw"
1991,365,365,0,365,0,"annual_mindoy_01day_sw"
1992,364,364,0,364,0,"annual_mindoy_01day_sw"
1993,48,48,0,48,0,"annual_mindoy_01day_sw"
1994,39,39,0,39,0,"annual_mindoy_01day_sw"
1995,4,4,0,4,0,"annual_mindoy_01day_sw"
1996,68,68,0,68,0,"annual_mindoy_01day_sw"
1997,64,64,0,64,0,"annual_mindoy_01day_sw"
1998,275,275,0,275,0,"annual_mindoy_01day_sw"
1999,52,52,0,52,0,"annual_mindoy_01day_sw"
2000,348,348,0,348,0,"annual_mindoy_01day_sw"
2001,63,63,0,63,0,"annual_mindoy_01day_sw"
2002,310,310,0,310,0,"annual_mindoy_01day_sw"
2003,56,56,0,56,0,"annual_mindoy_01day_sw"
2004,54,54,0,54,0,"annual_mindoy_01day_sw"
2005,15,15,0,15,0,"annual_mindoy_01day_sw"
2006,306,306,0,306,0,"annual_mindoy_01day_sw"
2007,33,33,0,33,0,"annual_mindoy_01day_sw"
2008,25,25,0,25,0,"annual_mindoy_01day_sw"
2009,70,70,0,70,0,"annual_mindoy_01day_sw"
2010,54,54,0,54,0,"annual_mindoy_01day_sw"
2011,357,357,0,357,0,"annual_mindoy_01day_sw"
2012,47,47,0,47,0,"annual_mindoy_01day_sw"
2013,53,53,0,53,0,"annual_mindoy_01day_sw"
2014,61,61,0,61,0,"annual_mindoy_01day_sw"
2015,299,299,0,299,0,"annual_mindoy_01day_sw"
1933,12.5,12.5,0,12.5,0,"annual_min_03day_sw"
1934,24.6333333333333,24.6333333333333,-3.5527136788005e-14,24.6333333333333,1.44223829991901e-15,"annual_min_03day_sw"
1935,18.9333333333333,18.9333333333333,-3.19744231092045e-14,18.9333333333333,1.68878995295094e-15,"annual_min_03day_sw"
1936,13.9,13.9,0,13.9,0,"annual_min_03day_sw"
1937,8.5,8.5,0,8.5,0,"annual_min_03day_sw"
1938,18.2666666666667,18.2666666666667,3.5527136788005e-14,18.2666666666667,1.94491624751852e-15,"annual_min_03day_sw"
1939,15.5333333333333,15.5333333333333,-3.37507799486048e-14,15.5333333333333,2.17279699239945e-15,"annual_min_03day_sw"
1940,22,22,0,22,0,"annual_min_03day_sw"
1941,18.1,18.1,3.5527136788005e-15,18.1,1.96282523690635e-16,"annual_min_03day_sw"
1942,18.6333333333333,18.6333333333333,-3.5527136788005e-14,18.6333333333333,1.90664419255841e-15,"annual_min_03day_sw"
1943,11.8666666666667,11.8666666666667,3.19744231092045e-14,11.8666666666667,2.69447385751723e-15,"annual_min_03day_sw"
1944,13.9,13.9,0,13.9,0,"annual_min_03day_sw"
1945,16.3666666666667,16.3666666666667,3.19744231092045e-14,16.3666666666667,1.95363073986993e-15,"annual_min_03day_sw"
1946,16.7333333333333,16.7333333333333,-3.5527136788005e-14,16.7333333333333,2.12313566462182e-15,"annual_min_03day_sw"
1947,17.9,17.9,-3.5527136788005e-15,17.9,1.98475624513994e-16,"annual_min_03day_sw"
1948,16.2333333333333,16.2333333333333,-3.5527136788005e-14,16.2333333333333,2.18852998694076e-15,"annual_min_03day_sw"
1949,13.4666666666667,13.4666666666667,3.37507799486048e-14,13.4666666666667,2.50624603578748e-15,"annual_min_03day_sw"
1950,17.6,17.6,3.5527136788005e-15,17.6,2.01858731750028e-16,"annual_min_03day_sw"
1951,26,26,0,26,0,"annual_min_03day_sw"
1952,13.2666666666667,13.2666666666667,3.37507799486048e-14,13.2666666666667,2.54402863934206e-15,"annual_min_03day_sw"
1953,14.4,14.4,0,14.4,0,"annual_min_03day_sw"
1954,19.2,19.2,0,19.2,0,"annual_min_03day_sw"
1955,16.9666666666667,16.9666666666667,3.5527136788005e-14,16.9666666666667,2.09393733524587e-15,"annual_min_03day_sw"
1956,17.6666666666667,17.6666666666667,3.19744231092045e-14,17.6666666666667,1.80987300618139e-15,"annual_min_03day_sw"
1957,17.2333333333333,17.2333333333333,-3.5527136788005e-14,17.2333333333333,2.06153598383008e-15,"annual_min_03day_sw"
1958,19.6666666666667,19.6666666666667,3.19744231092045e-14,19.6666666666667,1.62581812419684e-15,"annual_min_03day_sw"
1959,18.1333333333333,18.1333333333333,-3.19744231092045e-14,18.1333333333333,1.76329539205172e-15,"annual_min_03day_sw"
1960,20.0333333333333,20.0333333333333,-3.5527136788005e-14,20.0333333333333,1.77340117078228e-15,"annual_min_03day_sw"
1961,20.9333333333333,20.9333333333333,-3.19744231092045e-14,20.9333333333333,1.52744059438875e-15,"annual_min_03day_sw"
1962,17.3666666666667,17.3666666666667,3.19744231092045e-14,17.3666666666667,1.84113760705592e-15,"annual_min_03day_sw"
1963,25.5333333333333,25.5333333333333,-3.19744231092045e-14,25.5333333333333,1.25226200166597e-15,"annual_min_03day_sw"
1964,17.2,17.2,0,17.2,0,"annual_min_03day_sw"
1965,23,23,0,23,0,"annual_min_03day_sw"
1966,19.1333333333333,19.1333333333333,-3.5527136788005e-14,19.1333333333333,1.85681899588876e-15,"annual_min_03day_sw"
1967,21.5333333333333,21.5333333333333,-3.19744231092045e-14,21.5333333333333,1.48488033014882e-15,"annual_min_03day_sw"
1968,20.8333333333333,20.8333333333333,-3.19744231092045e-14,20.8333333333333,1.53477230924182e-15,"annual_min_03day_sw"
1969,17.2666666666667,17.2666666666667,3.19744231092045e-14,17.2666666666667,1.85180056617014e-15,"annual_min_03day_sw"
1970,20.3,20.3,0,20.3,0,"annual_min_03day_sw"
1971,20.9,20.9,0,20.9,0,"annual_min_03day_sw"
1972,18,18,0,18,0,"annual_min_03day_sw"
1973,17.8333333333333,17.8333333333333,-3.19744231092045e-14,17.8333333333333,1.79295830518904e-15,"annual_min_03day_sw"
1974,18.4,18.4,0,18.4,0,"annual_min_03day_sw"
1975,16.7333333333333,16.7333333333333,-3.5527136788005e-14,16.7333333333333,2.12313566462182e-15,"annual_min_03day_sw"
1976,20,20,0,20,0,"annual_min_03day_sw"
1977,16.3333333333333,16.3333333333333,-3.19744231092045e-14,16.3333333333333,1.95761774137987e-15,"annual_min_03day_sw"
1978,16,16,0,16,0,"annual_min_03day_sw"
1979,16.7,16.7,0,16.7,0,"annual_min_03day_sw"
1980,14.1666666666667,14.1666666666667,3.37507799486048e-14,14.1666666666667,2.3824079963721e-15,"annual_min_03day_sw"
1981,29.4666666666667,29.4666666666667,3.19744231092045e-14,29.4666666666667,1.08510485664721e-15,"annual_min_03day_sw"
1982,24.7,24.7,0,24.7,0,"annual_min_03day_sw"
1983,25.9333333333333,25.9333333333333,-3.5527136788005e-14,25.9333333333333,1.36994100724955e-15,"annual_min_03day_sw"
1984,20.5333333333333,20.5333333333333,-3.5527136788005e-14,20.5333333333333,1.73021770071453e-15,"annual_min_03day_sw"
1985,15.4666666666667,15.4666666666667,3.37507799486048e-14,15.4666666666667,2.18216249667703e-15,"annual_min_03day_sw"
1986,19.8666666666667,19.8666666666667,3.19744231092045e-14,19.8666666666667,1.60945082764452e-15,"annual_min_03day_sw"
1987,16.8666666666667,16.8666666666667,3.19744231092045e-14,16.8666666666667,1.8957167851307e-15,"annual_min_03day_sw"
1988,15.2666666666667,15.2666666666667,3.37507799486048e-14,15.2666666666667,2.21074977829289e-15,"annual_min_03day_sw"
1989,17.7,17.7,0,17.7,0,"annual_min_03day_sw"
1990,22.8333333333333,22.8333333333333,-3.19744231092045e-14,22.8333333333333,1.40033969821334e-15,"annual_min_03day_sw"
1991,18.8,18.8,0,18.8,0,"annual_min_03day_sw"
1992,16.3666666666667,16.3666666666667,3.19744231092045e-14,16.3666666666667,1.95363073986993e-15,"annual_min_03day_sw"
1993,15.2,15.2,1.77635683940025e-15,15.2,1.1686558153949e-16,"annual_min_03day_sw"
1994,17.8,17.8,0,17.8,0,"annual_min_03day_sw"
1995,17.5333333333333,17.5333333333333,-3.5527136788005e-14,17.5333333333333,2.02626255444896e-15,"annual_min_03day_sw"
1996,27.9333333333333,27.9333333333333,-3.19744231092045e-14,27.9333333333333,1.14466908505505e-15,"annual_min_03day_sw"
1997,23.9333333333333,23.9333333333333,-3.19744231092045e-14,23.9333333333333,1.33597868144309e-15,"annual_min_03day_sw"
1998,23.2,23.2,-3.5527136788005e-15,23.2,1.53134210293125e-16,"annual_min_03day_sw"
1999,23.5666666666667,23.5666666666667,3.19744231092045e-14,23.5666666666667,1.35676477125337e-15,"annual_min_03day_sw"
2000,18.7,18.7,0,18.7,0,"annual_min_03day_sw"
2001,14.5333333333333,14.5333333333333,-3.37507799486048e-14,14.5333333333333,2.32230137261042e-15,"annual_min_03day_sw"
2002,18.8,18.8,0,18.8,0,"annual_min_03day_sw"
2003,18.4333333333333,18.4333333333333,-3.19744231092045e-14,18.4333333333333,1.73459799869102e-15,"annual_min_03day_sw"
2004,19.0333333333333,19.0333333333333,-3.5527136788005e-14,19.0333333333333,1.86657461232951e-15,"annual_min_03day_sw"
2005,25.2666666666667,25.2666666666667,3.5527136788005e-14,25.2666666666667,1.40608720796854e-15,"annual_min_03day_sw"
2006,19.9333333333333,19.9333333333333,-3.19744231092045e-14,19.9333333333333,1.60406804895675e-15,"annual_min_03day_sw"
2007,19.1,19.1,3.5527136788005e-15,19.1,1.8600595176966e-16,"annual_min_03day_sw"
2008,16.1,16.1,3.5527136788005e-15,16.1,2.2066544588823e-16,"annual_min_03day_sw"
2009,18.1,18.1,3.5527136788005e-15,18.1,1.96282523690635e-16,"annual_min_03day_sw"
2010,20.2,20.2,0,20.2,0,"annual_min_03day_sw"
2011,18.9666666666667,18.9666666666667,3.5527136788005e-14,18.9666666666667,1.87313550727619e-15,"annual_min_03day_sw"
2012,17.1666666666667,17.1666666666667,3.19744231092045e-14,17.1666666666667,1.86258775393424e-15,"annual_min_03day_sw"
2013,22.7,22.7,0,22.7,0,"annual_min_03day_sw"
2014,17.2666666666667,17.2666666666667,3.5527136788005e-14,17.2666666666667,2.05755618463349e-15,"annual_min_03day_sw"
2015,25.4,25.4,-3.5527136788005e-15,25.4,1.3987061727561e-16,"annual_min_03day_sw"
1933,42,42,0,42,0,"annual_mindoy_03day_sw"
1934,292,292,0,292,0,"annual_mindoy_03day_sw"
1935,358,358,0,358,0,"annual_mindoy_03day_sw"
1936,339,339,0,339,0,"annual_mindoy_03day_sw"
1937,18,18,0,18,0,"annual_mindoy_03day_sw"
1938,58,58,0,58,0,"annual_mindoy_03day_sw"
1939,76,76,0,76,0,"annual_mindoy_03day_sw"
1940,58,58,0,58,0,"annual_mindoy_03day_sw"
1941,58,58,0,58,0,"annual_mindoy_03day_sw"
1942,343,343,0,343,0,"annual_mindoy_03day_sw"
1943,19,19,0,19,0,"annual_mindoy_03day_sw"
1944,76,76,0,76,0,"annual_mindoy_03day_sw"
1945,66,66,0,66,0,"annual_mindoy_03day_sw"
1946,53,53,0,53,0,"annual_mindoy_03day_sw"
1947,17,17,0,17,0,"annual_mindoy_03day_sw"
1948,81,81,0,81,0,"annual_mindoy_03day_sw"
1949,39,39,0,39,0,"annual_mindoy_03day_sw"
1950,64,64,0,64,0,"annual_mindoy_03day_sw"
1951,80,80,0,80,0,"annual_mindoy_03day_sw"
1952,336,336,0,336,0,"annual_mindoy_03day_sw"
1953,1,1,0,1,0,"annual_mindoy_03day_sw"
1954,42,42,0,42,0,"annual_mindoy_03day_sw"
1955,85,85,0,85,0,"annual_mindoy_03day_sw"
1956,77,77,0,77,0,"annual_mindoy_03day_sw"
1957,67,67,0,67,0,"annual_mindoy_03day_sw"
1958,11,11,0,11,0,"annual_mindoy_03day_sw"
1959,77,77,0,77,0,"annual_mindoy_03day_sw"
1960,78,78,0,78,0,"annual_mindoy_03day_sw"
1961,352,352,0,352,0,"annual_mindoy_03day_sw"
1962,75,75,0,75,0,"annual_mindoy_03day_sw"
1963,365,365,0,365,0,"annual_mindoy_03day_sw"
1964,70,70,0,70,0,"annual_mindoy_03day_sw"
1965,57,57,0,57,0,"annual_mindoy_03day_sw"
1966,65,65,0,65,0,"annual_mindoy_03day_sw"
1967,74,74,0,74,0,"annual_mindoy_03day_sw"
1968,366,366,0,366,0,"annual_mindoy_03day_sw"
1969,29,29,0,29,0,"annual_mindoy_03day_sw"
1970,64,64,0,64,0,"annual_mindoy_03day_sw"
1971,2,2,0,2,0,"annual_mindoy_03day_sw"
1972,33,33,0,33,0,"annual_mindoy_03day_sw"
1973,55,55,0,55,0,"annual_mindoy_03day_sw"
1974,365,365,0,365,0,"annual_mindoy_03day_sw"
1975,12,12,0,12,0,"annual_mindoy_03day_sw"
1976,77,77,0,77,0,"annual_mindoy_03day_sw"
1977,10,10,0,10,0,"annual_mindoy_03day_sw"
1978,63,63,0,63,0,"annual_mindoy_03day_sw"
1979,38,38,0,38,0,"annual_mindoy_03day_sw"
1980,32,32,0,32,0,"annual_mindoy_03day_sw"
1981,43,43,0,43,0,"annual_mindoy_03day_sw"
1982,42,43,-1,42.5,0.0235294117647059,"annual_mindoy_03day_sw"
1983,4,4,0,4,0,"annual_mindoy_03day_sw"
1984,366,366,0,366,0,"annual_mindoy_03day_sw"
1985,70,70,0,70,0,"annual_mindoy_03day_sw"
1986,47,47,0,47,0,"annual_mindoy_03day_sw"
1987,59,59,0,59,0,"annual_mindoy_03day_sw"
1988,34,34,0,34,0,"annual_mindoy_03day_sw"
1989,66,66,0,66,0,"annual_mindoy_03day_sw"
1990,66,66,0,66,0,"annual_mindoy_03day_sw"
1991,365,365,0,365,0,"annual_mindoy_03day_sw"
1992,365,365,0,365,0,"annual_mindoy_03day_sw"
1993,64,64,0,64,0,"annual_mindoy_03day_sw"
1994,353,353,0,353,0,"annual_mindoy_03day_sw"
1995,5,5,0,5,0,"annual_mindoy_03day_sw"
1996,69,69,0,69,0,"annual_mindoy_03day_sw"
1997,65,65,0,65,0,"annual_mindoy_03day_sw"
1998,276,276,0,276,0,"annual_mindoy_03day_sw"
1999,53,53,0,53,0,"annual_mindoy_03day_sw"
2000,349,349,0,349,0,"annual_mindoy_03day_sw"
2001,64,64,0,64,0,"annual_mindoy_03day_sw"
2002,310,310,0,310,0,"annual_mindoy_03day_sw"
2003,69,69,0,69,0,"annual_mindoy_03day_sw"
2004,56,56,0,56,0,"annual_mindoy_03day_sw"
2005,16,16,0,16,0,"annual_mindoy_03day_sw"
2006,307,307,0,307,0,"annual_mindoy_03day_sw"
2007,35,35,0,35,0,"annual_mindoy_03day_sw"
2008,26,26,0,26,0,"annual_mindoy_03day_sw"
2009,72,72,0,72,0,"annual_mindoy_03day_sw"
2010,56,56,0,56,0,"annual_mindoy_03day_sw"
2011,357,357,0,357,0,"annual_mindoy_03day_sw"
2012,52,52,0,52,0,"annual_mindoy_03day_sw"
2013,53,53,0,53,0,"annual_mindoy_03day_sw"
2014,62,62,0,62,0,"annual_mindoy_03day_sw"
2015,301,301,0,301,0,"annual_mindoy_03day_sw"
1933,13.6142857142857,13.6142857142857,-1.4210854715202e-14,13.6142857142857,1.043819338997e-15,"annual_min_07day_sw"
1934,25.0857142857143,25.0857142857143,1.4210854715202e-14,25.0857142857143,5.66491930560444e-16,"annual_min_07day_sw"
1935,18.9714285714286,18.9714285714286,2.8421709430404e-14,18.9714285714286,1.49813227419298e-15,"annual_min_07day_sw"
1936,14.0857142857143,14.0857142857143,1.24344978758018e-14,14.0857142857143,8.8277368286625e-16,"annual_min_07day_sw"
1937,8.5,8.5,0,8.5,0,"annual_min_07day_sw"
1938,18.3857142857143,18.3857142857143,1.77635683940025e-14,18.3857142857143,9.66161451111247e-16,"annual_min_07day_sw"
1939,15.6428571428571,15.6428571428571,-4.08562073062058e-14,15.6428571428571,2.6118123392095e-15,"annual_min_07day_sw"
1940,22.1142857142857,22.1142857142857,-1.77635683940025e-14,22.1142857142857,8.032621366797e-16,"annual_min_07day_sw"
1941,18.3857142857143,18.3857142857143,1.77635683940025e-14,18.3857142857143,9.66161451111247e-16,"annual_min_07day_sw"
1942,18.6714285714286,18.6714285714286,2.48689957516035e-14,18.6714285714286,1.33192785203691e-15,"annual_min_07day_sw"
1943,12.2,12.2,0,12.2,0,"annual_min_07day_sw"
1944,13.9857142857143,13.9857142857143,1.4210854715202e-14,13.9857142857143,1.01609788566306e-15,"annual_min_07day_sw"
1945,16.4857142857143,16.4857142857143,1.4210854715202e-14,16.4857142857143,8.62010251355407e-16,"annual_min_07day_sw"
1946,16.8571428571429,16.8571428571429,4.2632564145606e-14,16.8571428571429,2.5290504154173e-15,"annual_min_07day_sw"
1947,18.0142857142857,18.0142857142857,-1.4210854715202e-14,18.0142857142857,7.88865844618668e-16,"annual_min_07day_sw"
1948,16.4,16.4,0,16.4,0,"annual_min_07day_sw"
1949,13.6428571428571,13.6428571428571,-4.2632564145606e-14,13.6428571428571,3.12489998973029e-15,"annual_min_07day_sw"
1950,17.9285714285714,17.9285714285714,-2.8421709430404e-14,17.9285714285714,1.58527462958429e-15,"annual_min_07day_sw"
1951,26.2571428571429,26.2571428571429,4.2632564145606e-14,26.2571428571429,1.62365587061611e-15,"annual_min_07day_sw"
1952,13.7857142857143,13.7857142857143,1.4210854715202e-14,13.7857142857143,1.030839202139e-15,"annual_min_07day_sw"
1953,14.2142857142857,14.2142857142857,-1.77635683940025e-14,14.2142857142857,1.24969827897505e-15,"annual_min_07day_sw"
1954,19.5142857142857,19.5142857142857,-1.4210854715202e-14,19.5142857142857,7.28228279695564e-16,"annual_min_07day_sw"
1955,17.1857142857143,17.1857142857143,1.4210854715202e-14,17.1857142857143,8.26899276861297e-16,"annual_min_07day_sw"
1956,17.8,17.8,0,17.8,0,"annual_min_07day_sw"
1957,17.4,17.4,0,17.4,0,"annual_min_07day_sw"
1958,19.7142857142857,19.7142857142857,-1.4210854715202e-14,19.7142857142857,7.20840456568218e-16,"annual_min_07day_sw"
1959,18.2857142857143,18.2857142857143,1.4210854715202e-14,18.2857142857143,7.77156117237609e-16,"annual_min_07day_sw"
1960,20.1428571428571,20.1428571428571,-4.2632564145606e-14,20.1428571428571,2.11651027673222e-15,"annual_min_07day_sw"
1961,21.0428571428571,21.0428571428571,-4.61852778244065e-14,21.0428571428571,2.19481972010079e-15,"annual_min_07day_sw"
1962,17.4285714285714,17.4285714285714,-2.8421709430404e-14,17.4285714285714,1.63075381977728e-15,"annual_min_07day_sw"
1963,26.0857142857143,26.0857142857143,1.4210854715202e-14,26.0857142857143,5.44775372433812e-16,"annual_min_07day_sw"
1964,17.4285714285714,17.4285714285714,-2.8421709430404e-14,17.4285714285714,1.63075381977728e-15,"annual_min_07day_sw"
1965,23.3142857142857,23.3142857142857,-1.77635683940025e-14,23.3142857142857,7.61917761997657e-16,"annual_min_07day_sw"
1966,19.5571428571429,19.5571428571429,4.2632564145606e-14,19.5571428571429,2.17989736317927e-15,"annual_min_07day_sw"
1967,22,22,3.5527136788005e-15,22,1.61486985400023e-16,"annual_min_07day_sw"
1968,24.4142857142857,24.4142857142857,-1.4210854715202e-14,24.4142857142857,5.82071287340047e-16,"annual_min_07day_sw"
1969,17.5857142857143,17.5857142857143,1.4210854715202e-14,17.5857142857143,8.08090844893696e-16,"annual_min_07day_sw"
1970,20.4428571428571,20.4428571428571,-4.2632564145606e-14,20.4428571428571,2.08545037749296e-15,"annual_min_07day_sw"
1971,20.8857142857143,20.8857142857143,1.77635683940025e-14,20.8857142857143,8.50512850602035e-16,"annual_min_07day_sw"
